sample	compressor	size	noise	correct
Sping From The Four Seasons (Vivaldi)	bzip2	1	0.05	0
Treasure Waltz (Strauss)	gzip	1	0.05	2
Treasure Waltz (Strauss)	lzma	1	0.05	1
Treasure Waltz (Strauss)	bzip2	1	0.05	0
Sping From The Four Seasons (Vivaldi)	gzip	1	0.05	1
Sping From The Four Seasons (Vivaldi)	lzma	1	0.05	1
Sping From The Four Seasons (Vivaldi)	bzip2	1	0.05	0
Piano Sonatta No. 15 (Mozart)	gzip	1	0.05	2
Piano Sonatta No. 15 (Mozart)	lzma	1	0.05	1
Piano Sonatta No. 15 (Mozart)	bzip2	1	0.05	1
Sping From The Four Seasons (Vivaldi)	gzip	1	0.05	4
Sping From The Four Seasons (Vivaldi)	lzma	1	0.05	1
Sping From The Four Seasons (Vivaldi)	bzip2	1	0.05	0
Treasure Waltz (Strauss)	gzip	1	0.05	2
Treasure Waltz (Strauss)	lzma	1	0.05	1
Treasure Waltz (Strauss)	bzip2	1	0.05	2
Treasure Waltz (Strauss)	gzip	1	0.05	0
Treasure Waltz (Strauss)	lzma	1	0.05	1
Treasure Waltz (Strauss)	bzip2	1	0.05	0
For Alise (Bethoven)	gzip	1	0.05	1
For Alise (Bethoven)	lzma	1	0.05	1
For Alise (Bethoven)	bzip2	1	0.05	1
Piano Sonatta No. 15 (Mozart)	gzip	1	0.05	2
Piano Sonatta No. 15 (Mozart)	lzma	1	0.05	1
Piano Sonatta No. 15 (Mozart)	bzip2	1	0.05	1
For Alise (Bethoven)	gzip	1	0.05	1
For Alise (Bethoven)	lzma	1	0.05	1
For Alise (Bethoven)	bzip2	1	0.05	1
Piano Sonatta No. 15 (Mozart)	gzip	1	0.05	2
Piano Sonatta No. 15 (Mozart)	lzma	1	0.05	1
Piano Sonatta No. 15 (Mozart)	bzip2	1	0.05	1
Sping From The Four Seasons (Vivaldi)	gzip	1	0.05	1
Sping From The Four Seasons (Vivaldi)	lzma	1	0.05	1
Sping From The Four Seasons (Vivaldi)	bzip2	1	0.05	0
For Alise (Bethoven)	gzip	1	0.05	1
For Alise (Bethoven)	lzma	1	0.05	1
For Alise (Bethoven)	bzip2	1	0.05	1
For Alise (Bethoven)	gzip	1	0.05	1
For Alise (Bethoven)	lzma	1	0.05	1
For Alise (Bethoven)	bzip2	1	0.05	1
Piano Sonatta No. 15 (Mozart)	gzip	1	0.05	1
Piano Sonatta No. 15 (Mozart)	lzma	1	0.05	1
Piano Sonatta No. 15 (Mozart)	bzip2	1	0.05	1
For Alise (Bethoven)	gzip	1	0.05	1
For Alise (Bethoven)	lzma	1	0.05	1
For Alise (Bethoven)	bzip2	1	0.05	1
Treasure Waltz (Strauss)	gzip	1	0.05	2
Treasure Waltz (Strauss)	lzma	1	0.05	1
Treasure Waltz (Strauss)	bzip2	1	0.05	0
For Alise (Bethoven)	gzip	1	0.05	1
For Alise (Bethoven)	lzma	1	0.05	1
For Alise (Bethoven)	bzip2	1	0.05	0
Treasure Waltz (Strauss)	gzip	1	0.05	0
Treasure Waltz (Strauss)	lzma	1	0.05	1
Treasure Waltz (Strauss)	bzip2	1	0.05	0
For Alise (Bethoven)	gzip	1	0.05	1
For Alise (Bethoven)	lzma	1	0.05	1
For Alise (Bethoven)	bzip2	1	0.05	1
Treasure Waltz (Strauss)	gzip	1	0.05	1
Treasure Waltz (Strauss)	lzma	1	0.05	1
Treasure Waltz (Strauss)	bzip2	1	0.05	0
Sping From The Four Seasons (Vivaldi)	gzip	1	0.05	0
Sping From The Four Seasons (Vivaldi)	lzma	1	0.05	1
Sping From The Four Seasons (Vivaldi)	bzip2	1	0.05	1
Treasure Waltz (Strauss)	gzip	1	0.05	1
Treasure Waltz (Strauss)	lzma	1	0.05	1
Treasure Waltz (Strauss)	bzip2	1	0.05	0
For Alise (Bethoven)	gzip	1	0.05	3
For Alise (Bethoven)	lzma	1	0.05	1
For Alise (Bethoven)	bzip2	1	0.05	1
Sping From The Four Seasons (Vivaldi)	gzip	1	0.05	2
Sping From The Four Seasons (Vivaldi)	lzma	1	0.05	1
Sping From The Four Seasons (Vivaldi)	bzip2	1	0.05	1
For Alise (Bethoven)	gzip	1	0.05	1
For Alise (Bethoven)	lzma	1	0.05	1
For Alise (Bethoven)	bzip2	1	0.05	1
Treasure Waltz (Strauss)	gzip	1	0.05	0
Treasure Waltz (Strauss)	lzma	1	0.05	1
Treasure Waltz (Strauss)	bzip2	1	0.05	1
For Alise (Bethoven)	gzip	1	0.05	0
For Alise (Bethoven)	lzma	1	0.05	1
For Alise (Bethoven)	bzip2	1	0.05	0
Piano Sonatta No. 15 (Mozart)	gzip	1	0.05	0
Piano Sonatta No. 15 (Mozart)	lzma	1	0.05	1
Piano Sonatta No. 15 (Mozart)	bzip2	1	0.05	1
Sping From The Four Seasons (Vivaldi)	gzip	1	0.05	1
Sping From The Four Seasons (Vivaldi)	lzma	1	0.05	1
Sping From The Four Seasons (Vivaldi)	bzip2	1	0.05	0
Piano Sonatta No. 15 (Mozart)	gzip	1	0.05	2
Piano Sonatta No. 15 (Mozart)	lzma	1	0.05	1
Piano Sonatta No. 15 (Mozart)	bzip2	1	0.05	1
Sping From The Four Seasons (Vivaldi)	gzip	1	0.05	1
Sping From The Four Seasons (Vivaldi)	lzma	1	0.05	1
Sping From The Four Seasons (Vivaldi)	bzip2	1	0.05	0
Sping From The Four Seasons (Vivaldi)	gzip	1	0.05	1
Sping From The Four Seasons (Vivaldi)	lzma	1	0.05	1
Sping From The Four Seasons (Vivaldi)	bzip2	1	0.05	1
Piano Sonatta No. 15 (Mozart)	gzip	1	0.05	1
Piano Sonatta No. 15 (Mozart)	lzma	1	0.05	1
Piano Sonatta No. 15 (Mozart)	bzip2	1	0.05	1
Treasure Waltz (Strauss)	gzip	1	0.05	2
Treasure Waltz (Strauss)	lzma	1	0.05	1
Treasure Waltz (Strauss)	bzip2	1	0.05	2
Piano Sonatta No. 15 (Mozart)	gzip	1	0.05	2
Piano Sonatta No. 15 (Mozart)	lzma	1	0.05	1
Piano Sonatta No. 15 (Mozart)	bzip2	1	0.05	1
Sping From The Four Seasons (Vivaldi)	gzip	1	0.05	1
Sping From The Four Seasons (Vivaldi)	lzma	1	0.05	0
Sping From The Four Seasons (Vivaldi)	bzip2	1	0.05	0
Piano Sonatta No. 15 (Mozart)	gzip	1	0.05	3
Piano Sonatta No. 15 (Mozart)	lzma	1	0.05	1
Piano Sonatta No. 15 (Mozart)	bzip2	1	0.05	1
Piano Sonatta No. 15 (Mozart)	gzip	1	0	2
Piano Sonatta No. 15 (Mozart)	lzma	1	0	1
Piano Sonatta No. 15 (Mozart)	bzip2	1	0	1
Treasure Waltz (Strauss)	gzip	1	0	2
Treasure Waltz (Strauss)	lzma	1	0	1
Treasure Waltz (Strauss)	bzip2	1	0	0
Sping From The Four Seasons (Vivaldi)	gzip	1	0	2
Sping From The Four Seasons (Vivaldi)	lzma	1	0	1
Sping From The Four Seasons (Vivaldi)	bzip2	1	0	0
Treasure Waltz (Strauss)	gzip	1	0	2
Treasure Waltz (Strauss)	lzma	1	0	1
Treasure Waltz (Strauss)	bzip2	1	0	2
Sping From The Four Seasons (Vivaldi)	gzip	1	0	1
Sping From The Four Seasons (Vivaldi)	lzma	1	0	1
Sping From The Four Seasons (Vivaldi)	bzip2	1	0	1
Piano Sonatta No. 15 (Mozart)	gzip	1	0	1
Piano Sonatta No. 15 (Mozart)	lzma	1	0	0
Piano Sonatta No. 15 (Mozart)	bzip2	1	0	1
Sping From The Four Seasons (Vivaldi)	gzip	1	0	0
Sping From The Four Seasons (Vivaldi)	lzma	1	0	1
Sping From The Four Seasons (Vivaldi)	bzip2	1	0	1
Treasure Waltz (Strauss)	gzip	1	0	1
Treasure Waltz (Strauss)	lzma	1	0	1
Treasure Waltz (Strauss)	bzip2	1	0	0
Treasure Waltz (Strauss)	gzip	1	0	0
Treasure Waltz (Strauss)	lzma	1	0	1
Treasure Waltz (Strauss)	bzip2	1	0	0
For Alise (Bethoven)	gzip	1	0	1
For Alise (Bethoven)	lzma	1	0	1
For Alise (Bethoven)	bzip2	1	0	1
Piano Sonatta No. 15 (Mozart)	gzip	1	0	1
Piano Sonatta No. 15 (Mozart)	lzma	1	0	1
Piano Sonatta No. 15 (Mozart)	bzip2	1	0	1
For Alise (Bethoven)	gzip	1	0	1
For Alise (Bethoven)	lzma	1	0	1
For Alise (Bethoven)	bzip2	1	0	1
Piano Sonatta No. 15 (Mozart)	gzip	1	0	1
Piano Sonatta No. 15 (Mozart)	lzma	1	0	1
Piano Sonatta No. 15 (Mozart)	bzip2	1	0	1
Sping From The Four Seasons (Vivaldi)	gzip	1	0	1
Sping From The Four Seasons (Vivaldi)	lzma	1	0	1
Sping From The Four Seasons (Vivaldi)	bzip2	1	0	0
For Alise (Bethoven)	gzip	1	0	1
For Alise (Bethoven)	lzma	1	0	1
For Alise (Bethoven)	bzip2	1	0	1
For Alise (Bethoven)	gzip	1	0	1
For Alise (Bethoven)	lzma	1	0	1
For Alise (Bethoven)	bzip2	1	0	1
Piano Sonatta No. 15 (Mozart)	gzip	1	0	1
Piano Sonatta No. 15 (Mozart)	lzma	1	0	1
Piano Sonatta No. 15 (Mozart)	bzip2	1	0	1
For Alise (Bethoven)	gzip	1	0	1
For Alise (Bethoven)	lzma	1	0	1
For Alise (Bethoven)	bzip2	1	0	1
Treasure Waltz (Strauss)	gzip	1	0	0
Treasure Waltz (Strauss)	lzma	1	0	1
Treasure Waltz (Strauss)	bzip2	1	0	0
For Alise (Bethoven)	gzip	1	0	2
For Alise (Bethoven)	lzma	1	0	1
For Alise (Bethoven)	bzip2	1	0	1
Treasure Waltz (Strauss)	gzip	1	0	1
Treasure Waltz (Strauss)	lzma	1	0	1
Treasure Waltz (Strauss)	bzip2	1	0	1
For Alise (Bethoven)	gzip	1	0	1
For Alise (Bethoven)	lzma	1	0	1
For Alise (Bethoven)	bzip2	1	0	1
Treasure Waltz (Strauss)	gzip	1	0	1
Treasure Waltz (Strauss)	lzma	1	0	1
Treasure Waltz (Strauss)	bzip2	1	0	1
Sping From The Four Seasons (Vivaldi)	gzip	1	0	1
Sping From The Four Seasons (Vivaldi)	lzma	1	0	1
Sping From The Four Seasons (Vivaldi)	bzip2	1	0	0
Treasure Waltz (Strauss)	gzip	1	0	2
Treasure Waltz (Strauss)	lzma	1	0	1
Treasure Waltz (Strauss)	bzip2	1	0	1
For Alise (Bethoven)	gzip	1	0	1
For Alise (Bethoven)	lzma	1	0	1
For Alise (Bethoven)	bzip2	1	0	0
Sping From The Four Seasons (Vivaldi)	gzip	1	0	1
Sping From The Four Seasons (Vivaldi)	lzma	1	0	1
Sping From The Four Seasons (Vivaldi)	bzip2	1	0	1
For Alise (Bethoven)	gzip	1	0	0
For Alise (Bethoven)	lzma	1	0	1
For Alise (Bethoven)	bzip2	1	0	1
Treasure Waltz (Strauss)	gzip	1	0	1
Treasure Waltz (Strauss)	lzma	1	0	1
Treasure Waltz (Strauss)	bzip2	1	0	0
For Alise (Bethoven)	gzip	1	0	1
For Alise (Bethoven)	lzma	1	0	1
For Alise (Bethoven)	bzip2	1	0	1
Piano Sonatta No. 15 (Mozart)	gzip	1	0	2
Piano Sonatta No. 15 (Mozart)	lzma	1	0	1
Piano Sonatta No. 15 (Mozart)	bzip2	1	0	1
Sping From The Four Seasons (Vivaldi)	gzip	1	0	2
Sping From The Four Seasons (Vivaldi)	lzma	1	0	1
Sping From The Four Seasons (Vivaldi)	bzip2	1	0	1
Piano Sonatta No. 15 (Mozart)	gzip	1	0	0
Piano Sonatta No. 15 (Mozart)	lzma	1	0	1
Piano Sonatta No. 15 (Mozart)	bzip2	1	0	1
Sping From The Four Seasons (Vivaldi)	gzip	1	0	1
Sping From The Four Seasons (Vivaldi)	lzma	1	0	1
Sping From The Four Seasons (Vivaldi)	bzip2	1	0	0
Sping From The Four Seasons (Vivaldi)	gzip	1	0	1
Sping From The Four Seasons (Vivaldi)	lzma	1	0	1
Sping From The Four Seasons (Vivaldi)	bzip2	1	0	0
Piano Sonatta No. 15 (Mozart)	gzip	1	0	0
Piano Sonatta No. 15 (Mozart)	lzma	1	0	1
Piano Sonatta No. 15 (Mozart)	bzip2	1	0	1
Treasure Waltz (Strauss)	gzip	1	0	0
Treasure Waltz (Strauss)	lzma	1	0	1
Treasure Waltz (Strauss)	bzip2	1	0	0
Piano Sonatta No. 15 (Mozart)	gzip	1	0	0
Piano Sonatta No. 15 (Mozart)	lzma	1	0	1
Piano Sonatta No. 15 (Mozart)	bzip2	1	0	1
Sping From The Four Seasons (Vivaldi)	gzip	1	0	1
Sping From The Four Seasons (Vivaldi)	lzma	1	0	1
Sping From The Four Seasons (Vivaldi)	bzip2	1	0	0
Piano Sonatta No. 15 (Mozart)	gzip	1	0	3
Piano Sonatta No. 15 (Mozart)	lzma	1	0	1
Piano Sonatta No. 15 (Mozart)	bzip2	1	0	1
Piano Sonatta No. 15 (Mozart)	gzip	5	1	1
Piano Sonatta No. 15 (Mozart)	lzma	5	1	1
Piano Sonatta No. 15 (Mozart)	bzip2	5	1	0
Treasure Waltz (Strauss)	gzip	5	1	1
Treasure Waltz (Strauss)	lzma	5	1	1
Treasure Waltz (Strauss)	bzip2	5	1	0
Sping From The Four Seasons (Vivaldi)	gzip	5	1	1
Sping From The Four Seasons (Vivaldi)	lzma	5	1	1
Sping From The Four Seasons (Vivaldi)	bzip2	5	1	0
Treasure Waltz (Strauss)	gzip	5	1	1
Treasure Waltz (Strauss)	lzma	5	1	1
Treasure Waltz (Strauss)	bzip2	5	1	0
Sping From The Four Seasons (Vivaldi)	gzip	5	1	1
Sping From The Four Seasons (Vivaldi)	lzma	5	1	1
Sping From The Four Seasons (Vivaldi)	bzip2	5	1	0
Piano Sonatta No. 15 (Mozart)	gzip	5	1	1
Piano Sonatta No. 15 (Mozart)	lzma	5	1	1
Piano Sonatta No. 15 (Mozart)	bzip2	5	1	0
Sping From The Four Seasons (Vivaldi)	gzip	5	1	1
Sping From The Four Seasons (Vivaldi)	lzma	5	1	1
Sping From The Four Seasons (Vivaldi)	bzip2	5	1	0
Treasure Waltz (Strauss)	gzip	5	1	1
Treasure Waltz (Strauss)	lzma	5	1	1
Treasure Waltz (Strauss)	bzip2	5	1	0
Treasure Waltz (Strauss)	gzip	5	1	1
Treasure Waltz (Strauss)	lzma	5	1	1
Treasure Waltz (Strauss)	bzip2	5	1	0
For Alise (Bethoven)	gzip	5	1	1
For Alise (Bethoven)	lzma	5	1	1
For Alise (Bethoven)	bzip2	5	1	0
Piano Sonatta No. 15 (Mozart)	gzip	5	1	1
Piano Sonatta No. 15 (Mozart)	lzma	5	1	1
Piano Sonatta No. 15 (Mozart)	bzip2	5	1	0
For Alise (Bethoven)	gzip	5	1	1
For Alise (Bethoven)	lzma	5	1	1
For Alise (Bethoven)	bzip2	5	1	0
Piano Sonatta No. 15 (Mozart)	gzip	5	1	1
Piano Sonatta No. 15 (Mozart)	lzma	5	1	1
Piano Sonatta No. 15 (Mozart)	bzip2	5	1	0
Sping From The Four Seasons (Vivaldi)	gzip	5	1	1
Sping From The Four Seasons (Vivaldi)	lzma	5	1	0
Sping From The Four Seasons (Vivaldi)	bzip2	5	1	0
For Alise (Bethoven)	gzip	5	1	1
For Alise (Bethoven)	lzma	5	1	1
For Alise (Bethoven)	bzip2	5	1	0
For Alise (Bethoven)	gzip	5	1	1
For Alise (Bethoven)	lzma	5	1	0
For Alise (Bethoven)	bzip2	5	1	0
Piano Sonatta No. 15 (Mozart)	gzip	5	1	1
Piano Sonatta No. 15 (Mozart)	lzma	5	1	0
Piano Sonatta No. 15 (Mozart)	bzip2	5	1	0
For Alise (Bethoven)	gzip	5	1	1
For Alise (Bethoven)	lzma	5	1	1
For Alise (Bethoven)	bzip2	5	1	0
Treasure Waltz (Strauss)	gzip	5	1	1
Treasure Waltz (Strauss)	lzma	5	1	1
Treasure Waltz (Strauss)	bzip2	5	1	0
For Alise (Bethoven)	gzip	5	1	1
For Alise (Bethoven)	lzma	5	1	1
For Alise (Bethoven)	bzip2	5	1	0
Treasure Waltz (Strauss)	gzip	5	1	1
Treasure Waltz (Strauss)	lzma	5	1	1
Treasure Waltz (Strauss)	bzip2	5	1	0
For Alise (Bethoven)	gzip	5	1	1
For Alise (Bethoven)	lzma	5	1	1
For Alise (Bethoven)	bzip2	5	1	0
Treasure Waltz (Strauss)	gzip	5	1	1
Treasure Waltz (Strauss)	lzma	5	1	1
Treasure Waltz (Strauss)	bzip2	5	1	0
Sping From The Four Seasons (Vivaldi)	gzip	5	1	1
Sping From The Four Seasons (Vivaldi)	lzma	5	1	1
Sping From The Four Seasons (Vivaldi)	bzip2	5	1	0
Treasure Waltz (Strauss)	gzip	5	1	1
Treasure Waltz (Strauss)	lzma	5	1	1
Treasure Waltz (Strauss)	bzip2	5	1	0
For Alise (Bethoven)	gzip	5	1	1
For Alise (Bethoven)	lzma	5	1	1
For Alise (Bethoven)	bzip2	5	1	0
Sping From The Four Seasons (Vivaldi)	gzip	5	1	1
Sping From The Four Seasons (Vivaldi)	lzma	5	1	1
Sping From The Four Seasons (Vivaldi)	bzip2	5	1	0
For Alise (Bethoven)	gzip	5	1	1
For Alise (Bethoven)	lzma	5	1	1
For Alise (Bethoven)	bzip2	5	1	0
Treasure Waltz (Strauss)	gzip	5	1	1
Treasure Waltz (Strauss)	lzma	5	1	1
Treasure Waltz (Strauss)	bzip2	5	1	0
For Alise (Bethoven)	gzip	5	1	1
For Alise (Bethoven)	lzma	5	1	1
For Alise (Bethoven)	bzip2	5	1	0
Piano Sonatta No. 15 (Mozart)	gzip	5	1	1
Piano Sonatta No. 15 (Mozart)	lzma	5	1	1
Piano Sonatta No. 15 (Mozart)	bzip2	5	1	0
Sping From The Four Seasons (Vivaldi)	gzip	5	1	1
Sping From The Four Seasons (Vivaldi)	lzma	5	1	1
Sping From The Four Seasons (Vivaldi)	bzip2	5	1	0
Piano Sonatta No. 15 (Mozart)	gzip	5	1	1
Piano Sonatta No. 15 (Mozart)	lzma	5	1	1
Piano Sonatta No. 15 (Mozart)	bzip2	5	1	0
Sping From The Four Seasons (Vivaldi)	gzip	5	1	1
Sping From The Four Seasons (Vivaldi)	lzma	5	1	1
Sping From The Four Seasons (Vivaldi)	bzip2	5	1	0
Sping From The Four Seasons (Vivaldi)	gzip	5	1	1
Sping From The Four Seasons (Vivaldi)	lzma	5	1	1
Sping From The Four Seasons (Vivaldi)	bzip2	5	1	0
Piano Sonatta No. 15 (Mozart)	gzip	5	1	1
Piano Sonatta No. 15 (Mozart)	lzma	5	1	1
Piano Sonatta No. 15 (Mozart)	bzip2	5	1	0
Treasure Waltz (Strauss)	gzip	5	1	1
Treasure Waltz (Strauss)	lzma	5	1	1
Treasure Waltz (Strauss)	bzip2	5	1	0
Piano Sonatta No. 15 (Mozart)	gzip	5	1	1
Piano Sonatta No. 15 (Mozart)	lzma	5	1	1
Piano Sonatta No. 15 (Mozart)	bzip2	5	1	0
Sping From The Four Seasons (Vivaldi)	gzip	5	1	1
Sping From The Four Seasons (Vivaldi)	lzma	5	1	0
Sping From The Four Seasons (Vivaldi)	bzip2	5	1	0
Piano Sonatta No. 15 (Mozart)	gzip	5	1	1
Piano Sonatta No. 15 (Mozart)	lzma	5	1	1
Piano Sonatta No. 15 (Mozart)	bzip2	5	1	0
Piano Sonatta No. 15 (Mozart)	gzip	5	0.5	2
Piano Sonatta No. 15 (Mozart)	lzma	5	0.5	1
Piano Sonatta No. 15 (Mozart)	bzip2	5	0.5	0
Treasure Waltz (Strauss)	gzip	5	0.5	1
Treasure Waltz (Strauss)	lzma	5	0.5	1
Treasure Waltz (Strauss)	bzip2	5	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	5	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	5	0.5	1
Sping From The Four Seasons (Vivaldi)	bzip2	5	0.5	0
Treasure Waltz (Strauss)	gzip	5	0.5	2
Treasure Waltz (Strauss)	lzma	5	0.5	1
Treasure Waltz (Strauss)	bzip2	5	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	5	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	5	0.5	1
Sping From The Four Seasons (Vivaldi)	bzip2	5	0.5	1
Piano Sonatta No. 15 (Mozart)	gzip	5	0.5	1
Piano Sonatta No. 15 (Mozart)	lzma	5	0.5	1
Piano Sonatta No. 15 (Mozart)	bzip2	5	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	5	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	5	0.5	0
Sping From The Four Seasons (Vivaldi)	bzip2	5	0.5	0
Treasure Waltz (Strauss)	gzip	5	0.5	1
Treasure Waltz (Strauss)	lzma	5	0.5	1
Treasure Waltz (Strauss)	bzip2	5	0.5	0
Treasure Waltz (Strauss)	gzip	5	0.5	1
Treasure Waltz (Strauss)	lzma	5	0.5	1
Treasure Waltz (Strauss)	bzip2	5	0.5	0
For Alise (Bethoven)	gzip	5	0.5	1
For Alise (Bethoven)	lzma	5	0.5	1
For Alise (Bethoven)	bzip2	5	0.5	0
Piano Sonatta No. 15 (Mozart)	gzip	5	0.5	2
Piano Sonatta No. 15 (Mozart)	lzma	5	0.5	1
Piano Sonatta No. 15 (Mozart)	bzip2	5	0.5	0
For Alise (Bethoven)	gzip	5	0.5	1
For Alise (Bethoven)	lzma	5	0.5	1
For Alise (Bethoven)	bzip2	5	0.5	0
Piano Sonatta No. 15 (Mozart)	gzip	5	0.5	1
Piano Sonatta No. 15 (Mozart)	lzma	5	0.5	1
Piano Sonatta No. 15 (Mozart)	bzip2	5	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	5	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	5	0.5	0
Sping From The Four Seasons (Vivaldi)	bzip2	5	0.5	0
For Alise (Bethoven)	gzip	5	0.5	1
For Alise (Bethoven)	lzma	5	0.5	1
For Alise (Bethoven)	bzip2	5	0.5	0
For Alise (Bethoven)	gzip	5	0.5	1
For Alise (Bethoven)	lzma	5	0.5	1
For Alise (Bethoven)	bzip2	5	0.5	0
Piano Sonatta No. 15 (Mozart)	gzip	5	0.5	1
Piano Sonatta No. 15 (Mozart)	lzma	5	0.5	1
Piano Sonatta No. 15 (Mozart)	bzip2	5	0.5	0
For Alise (Bethoven)	gzip	5	0.5	1
For Alise (Bethoven)	lzma	5	0.5	1
For Alise (Bethoven)	bzip2	5	0.5	0
Treasure Waltz (Strauss)	gzip	5	0.5	2
Treasure Waltz (Strauss)	lzma	5	0.5	1
Treasure Waltz (Strauss)	bzip2	5	0.5	0
For Alise (Bethoven)	gzip	5	0.5	1
For Alise (Bethoven)	lzma	5	0.5	1
For Alise (Bethoven)	bzip2	5	0.5	0
Treasure Waltz (Strauss)	gzip	5	0.5	2
Treasure Waltz (Strauss)	lzma	5	0.5	0
Treasure Waltz (Strauss)	bzip2	5	0.5	0
For Alise (Bethoven)	gzip	5	0.5	1
For Alise (Bethoven)	lzma	5	0.5	1
For Alise (Bethoven)	bzip2	5	0.5	0
Treasure Waltz (Strauss)	gzip	5	0.5	1
Treasure Waltz (Strauss)	lzma	5	0.5	1
Treasure Waltz (Strauss)	bzip2	5	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	5	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	5	0.5	0
Sping From The Four Seasons (Vivaldi)	bzip2	5	0.5	0
Treasure Waltz (Strauss)	gzip	5	0.5	2
Treasure Waltz (Strauss)	lzma	5	0.5	1
Treasure Waltz (Strauss)	bzip2	5	0.5	0
For Alise (Bethoven)	gzip	5	0.5	1
For Alise (Bethoven)	lzma	5	0.5	1
For Alise (Bethoven)	bzip2	5	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	5	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	5	0.5	0
Sping From The Four Seasons (Vivaldi)	bzip2	5	0.5	0
For Alise (Bethoven)	gzip	5	0.5	1
For Alise (Bethoven)	lzma	5	0.5	1
For Alise (Bethoven)	bzip2	5	0.5	0
Treasure Waltz (Strauss)	gzip	5	0.5	1
Treasure Waltz (Strauss)	lzma	5	0.5	1
Treasure Waltz (Strauss)	bzip2	5	0.5	0
For Alise (Bethoven)	gzip	5	0.5	1
For Alise (Bethoven)	lzma	5	0.5	1
For Alise (Bethoven)	bzip2	5	0.5	0
Piano Sonatta No. 15 (Mozart)	gzip	5	0.5	2
Piano Sonatta No. 15 (Mozart)	lzma	5	0.5	1
Piano Sonatta No. 15 (Mozart)	bzip2	5	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	5	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	5	0.5	1
Sping From The Four Seasons (Vivaldi)	bzip2	5	0.5	0
Piano Sonatta No. 15 (Mozart)	gzip	5	0.5	2
Piano Sonatta No. 15 (Mozart)	lzma	5	0.5	0
Piano Sonatta No. 15 (Mozart)	bzip2	5	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	5	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	5	0.5	1
Sping From The Four Seasons (Vivaldi)	bzip2	5	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	5	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	5	0.5	1
Sping From The Four Seasons (Vivaldi)	bzip2	5	0.5	1
Piano Sonatta No. 15 (Mozart)	gzip	5	0.5	2
Piano Sonatta No. 15 (Mozart)	lzma	5	0.5	1
Piano Sonatta No. 15 (Mozart)	bzip2	5	0.5	0
Treasure Waltz (Strauss)	gzip	5	0.5	2
Treasure Waltz (Strauss)	lzma	5	0.5	1
Treasure Waltz (Strauss)	bzip2	5	0.5	0
Piano Sonatta No. 15 (Mozart)	gzip	5	0.5	1
Piano Sonatta No. 15 (Mozart)	lzma	5	0.5	1
Piano Sonatta No. 15 (Mozart)	bzip2	5	0.5	0
Sping From The Four Seasons (Vivaldi)	gzip	5	0.5	1
Sping From The Four Seasons (Vivaldi)	lzma	5	0.5	1
Sping From The Four Seasons (Vivaldi)	bzip2	5	0.5	0
Piano Sonatta No. 15 (Mozart)	gzip	5	0.5	1
Piano Sonatta No. 15 (Mozart)	lzma	5	0.5	1
Piano Sonatta No. 15 (Mozart)	bzip2	5	0.5	0
Piano Sonatta No. 15 (Mozart)	gzip	5	0.25	3
Piano Sonatta No. 15 (Mozart)	lzma	5	0.25	1
Piano Sonatta No. 15 (Mozart)	bzip2	5	0.25	1
Treasure Waltz (Strauss)	gzip	5	0.25	1
Treasure Waltz (Strauss)	lzma	5	0.25	1
Treasure Waltz (Strauss)	bzip2	5	0.25	1
Sping From The Four Seasons (Vivaldi)	gzip	5	0.25	2
Sping From The Four Seasons (Vivaldi)	lzma	5	0.25	1
Sping From The Four Seasons (Vivaldi)	bzip2	5	0.25	1
Treasure Waltz (Strauss)	gzip	5	0.25	1
Treasure Waltz (Strauss)	lzma	5	0.25	1
Treasure Waltz (Strauss)	bzip2	5	0.25	1
Sping From The Four Seasons (Vivaldi)	gzip	5	0.25	2
Sping From The Four Seasons (Vivaldi)	lzma	5	0.25	1
Sping From The Four Seasons (Vivaldi)	bzip2	5	0.25	2
Piano Sonatta No. 15 (Mozart)	gzip	5	0.25	3
Piano Sonatta No. 15 (Mozart)	lzma	5	0.25	1
Piano Sonatta No. 15 (Mozart)	bzip2	5	0.25	1
Sping From The Four Seasons (Vivaldi)	gzip	5	0.25	3
Sping From The Four Seasons (Vivaldi)	lzma	5	0.25	1
Sping From The Four Seasons (Vivaldi)	bzip2	5	0.25	1
Treasure Waltz (Strauss)	gzip	5	0.25	1
Treasure Waltz (Strauss)	lzma	5	0.25	1
Treasure Waltz (Strauss)	bzip2	5	0.25	1
